clip_id,remap_chrom,remap_pos,remap_mapq,remap_cigar,clip_length
sample1|NB501618:163:HWFCNAFXX:1:11305:1497:11984|right|1:91852829|clip=33,11,69457916,60,33M,33
sample3|NB501618:101:HTLV5AFXX:1:21305:5251:9951|right|GL000220.1:112023|clip=150,Un_gl000220,156017,0,20S130M,150
sample3|NB501618:101:HTLV5AFXX:4:11506:9687:19398|right|GL000220.1:112023|clip=150,Un_gl000220,112045,0,20S130M,150
sample3|NB501618:101:HTLV5AFXX:4:21602:26390:7940|left|GL000220.1:112025|clip=151,Un_gl000220,156019,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:4:21602:26390:7940|right|GL000220.1:112025|clip=151,Un_gl000220,156019,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:3:11503:15608:7550|left|GL000220.1:112137|clip=150,Un_gl000220,112138,0,130M20S,150
sample3|NB501618:101:HTLV5AFXX:3:11503:15608:7550|right|GL000220.1:112137|clip=150,Un_gl000220,156110,0,130M20S,150
sample3|NB501618:101:HTLV5AFXX:4:21602:26390:7940|left|GL000220.1:112139|clip=129,Un_gl000220,112140,0,129M,129
sample3|NB501618:101:HTLV5AFXX:4:21602:26390:7940|right|GL000220.1:112139|clip=129,Un_gl000220,156112,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:11503:15608:7550|left|GL000220.1:112177|clip=129,Un_gl000220,156021,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:11503:15608:7550|right|GL000220.1:112177|clip=129,Un_gl000220,112049,0,129M,129
sample3|NB501618:101:HTLV5AFXX:4:11506:9687:19398|left|GL000220.1:112197|clip=130,Un_gl000220,112198,0,130M,130
sample3|NB501618:101:HTLV5AFXX:4:11506:9687:19398|right|GL000220.1:112197|clip=130,Un_gl000220,156170,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:21305:5251:9951|left|GL000220.1:112198|clip=129,Un_gl000220,112199,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:21305:5251:9951|right|GL000220.1:112198|clip=129,Un_gl000220,156171,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:11106:13837:7575|right|GL000220.1:112206|clip=60,Un_gl000220,156180,0,60M,60
sample3|NB501618:101:HTLV5AFXX:1:11108:11498:4231|right|GL000220.1:112206|clip=66,Un_gl000220,112208,0,66M,66
sample3|NB501618:101:HTLV5AFXX:1:11209:15029:3321|right|GL000220.1:112206|clip=53,Un_gl000220,156180,0,53M,53
sample3|NB501618:101:HTLV5AFXX:1:11312:12680:1452|right|GL000220.1:112206|clip=79,Un_gl000220,112208,0,79M,79
sample3|NB501618:101:HTLV5AFXX:1:21303:3292:1969|right|GL000220.1:112206|clip=52,Un_gl000220,112208,0,52M,52
sample3|NB501618:101:HTLV5AFXX:1:21303:5122:11642|right|GL000220.1:112206|clip=79,Un_gl000220,112208,0,79M,79
sample3|NB501618:101:HTLV5AFXX:1:21311:4498:12970|right|GL000220.1:112206|clip=66,Un_gl000220,156180,0,66M,66
sample3|NB501618:101:HTLV5AFXX:2:11102:16859:8821|right|GL000220.1:112206|clip=53,Un_gl000220,112208,0,53M,53
sample3|NB501618:101:HTLV5AFXX:2:11304:24402:6422|right|GL000220.1:112206|clip=55,Un_gl000220,112208,0,55M,55
sample3|NB501618:101:HTLV5AFXX:2:21209:25583:19807|right|GL000220.1:112206|clip=53,Un_gl000220,156180,0,53M,53
sample3|NB501618:101:HTLV5AFXX:2:21305:24527:7811|right|GL000220.1:112206|clip=66,Un_gl000220,112208,0,66M,66
sample3|NB501618:101:HTLV5AFXX:2:21307:16227:10875|right|GL000220.1:112206|clip=67,Un_gl000220,156180,0,56M11S,67
sample3|NB501618:101:HTLV5AFXX:3:11412:18278:5818|right|GL000220.1:112206|clip=66,Un_gl000220,112208,0,66M,66
sample3|NB501618:101:HTLV5AFXX:3:11504:12150:9616|right|GL000220.1:112206|clip=79,Un_gl000220,112208,0,79M,79
sample3|NB501618:101:HTLV5AFXX:3:11512:15771:6363|right|GL000220.1:112206|clip=93,Un_gl000220,156180,0,73M20S,93
sample3|NB501618:101:HTLV5AFXX:3:11603:4918:7952|right|GL000220.1:112206|clip=60,Un_gl000220,112208,0,60M,60
sample3|NB501618:101:HTLV5AFXX:3:11605:17686:18355|right|GL000220.1:112206|clip=81,Un_gl000220,112208,0,81M,81
sample3|NB501618:101:HTLV5AFXX:3:11608:20404:5237|right|GL000220.1:112206|clip=127,Un_gl000220,156180,0,93M34S,127
sample3|NB501618:101:HTLV5AFXX:3:21402:12249:18555|right|GL000220.1:112206|clip=128,Un_gl000220,112208,0,73M55S,128
sample3|NB501618:101:HTLV5AFXX:3:21412:10980:2949|right|GL000220.1:112206|clip=79,Un_gl000220,112208,0,79M,79
sample3|NB501618:101:HTLV5AFXX:3:21501:6562:8171|right|GL000220.1:112206|clip=60,Un_gl000220,156180,0,60M,60
sample3|NB501618:101:HTLV5AFXX:3:21508:9397:4299|right|GL000220.1:112206|clip=81,Un_gl000220,112208,0,73M8S,81
sample3|NB501618:101:HTLV5AFXX:3:21511:26297:8762|right|GL000220.1:112206|clip=81,Un_gl000220,156180,0,73M8S,81
sample3|NB501618:101:HTLV5AFXX:3:21607:20123:4695|right|GL000220.1:112206|clip=59,Un_gl000220,156180,0,59M,59
sample3|NB501618:101:HTLV5AFXX:3:21612:17362:19820|right|GL000220.1:112206|clip=86,Un_gl000220,112208,0,86M,86
sample3|NB501618:101:HTLV5AFXX:4:11403:8645:3514|right|GL000220.1:112206|clip=79,Un_gl000220,156180,0,60M19S,79
sample3|NB501618:101:HTLV5AFXX:4:11408:6634:6076|right|GL000220.1:112206|clip=129,Un_gl000220,112208,0,75M54S,129
sample3|NB501618:101:HTLV5AFXX:4:11602:26588:5695|right|GL000220.1:112206|clip=129,Un_gl000220,156180,0,86M43S,129
sample3|NB501618:101:HTLV5AFXX:4:11606:21308:3937|right|GL000220.1:112206|clip=127,Un_gl000220,156180,0,82M45S,127
sample3|NB501618:101:HTLV5AFXX:4:11606:25095:14058|right|GL000220.1:112206|clip=89,Un_gl000220,112208,0,89M,89
sample3|NB501618:101:HTLV5AFXX:4:11608:7940:18003|right|GL000220.1:112206|clip=118,Un_gl000220,112208,0,85M33S,118
sample3|NB501618:101:HTLV5AFXX:4:21402:2819:9908|right|GL000220.1:112206|clip=80,Un_gl000220,156180,0,66M14S,80
sample3|NB501618:101:HTLV5AFXX:4:21408:6438:16874|right|GL000220.1:112206|clip=67,Un_gl000220,112208,0,59M8S,67
sample3|NB501618:101:HTLV5AFXX:4:21501:25590:20044|right|GL000220.1:112206|clip=118,Un_gl000220,112208,0,66M52S,118
sample3|NB501618:101:HTLV5AFXX:4:21511:19067:1419|right|GL000220.1:112206|clip=88,Un_gl000220,156180,0,73M15S,88
sample3|NB501618:101:HTLV5AFXX:4:21609:22980:3061|right|GL000220.1:112206|clip=79,Un_gl000220,112208,0,79M,79
sample3|NB501618:101:HTLV5AFXX:4:21610:18479:2380|right|GL000220.1:112206|clip=85,Un_gl000220,156180,0,73M12S,85
sample3|NB501618:101:HTLV5AFXX:4:21610:7960:16612|right|GL000220.1:112206|clip=66,Un_gl000220,156180,0,66M,66
sample3|NB501618:101:HTLV5AFXX:3:21605:24088:13940|left|GL000220.1:112212|clip=128,Un_gl000220,112085,0,128M,128
sample3|NB501618:101:HTLV5AFXX:4:21511:4554:8332|left|GL000220.1:112212|clip=128,Un_gl000220,156057,0,128M,128
sample3|NB501618:101:HTLV5AFXX:3:21605:24088:13940|right|GL000220.1:112213|clip=148,Un_gl000220,156188,0,110M38S,148
sample3|NB501618:101:HTLV5AFXX:4:21511:4554:8332|right|GL000220.1:112214|clip=148,Un_gl000220,112216,0,110M38S,148
sample3|NB501618:101:HTLV5AFXX:1:11106:13837:7575|left|GL000220.1:112232|clip=151,Un_gl000220,112233,0,115M36S,151
sample3|NB501618:101:HTLV5AFXX:1:11106:13837:7575|left|GL000220.1:112232|clip=151,Un_gl000220,112785,0,111H32M8H,32
sample3|NB501618:101:HTLV5AFXX:1:11106:13837:7575|right|GL000220.1:112232|clip=151,Un_gl000220,156205,0,115M36S,151
sample3|NB501618:101:HTLV5AFXX:1:11106:13837:7575|right|GL000220.1:112232|clip=151,Un_gl000220,156757,0,111H32M8H,32
sample3|NB501618:101:HTLV5AFXX:1:21305:25909:7407|left|GL000220.1:112232|clip=150,Un_gl000220,112233,0,115M35S,150
sample3|NB501618:101:HTLV5AFXX:1:21305:25909:7407|left|GL000220.1:112232|clip=150,Un_gl000220,112785,0,111H39M,39
sample3|NB501618:101:HTLV5AFXX:1:21305:25909:7407|right|GL000220.1:112232|clip=150,Un_gl000220,156205,0,115M35S,150
sample3|NB501618:101:HTLV5AFXX:1:21305:25909:7407|right|GL000220.1:112232|clip=150,Un_gl000220,156757,0,111H39M,39
sample3|NB501618:101:HTLV5AFXX:1:11104:13577:8163|left|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:1:11104:13577:8163|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11104:13577:8163|right|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:1:11104:13577:8163|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21303:3292:1969|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,105M46S,151
sample3|NB501618:101:HTLV5AFXX:1:21303:3292:1969|left|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21303:3292:1969|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,105M46S,151
sample3|NB501618:101:HTLV5AFXX:1:21303:3292:1969|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21303:5122:11642|left|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:1:21303:5122:11642|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21303:5122:11642|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:1:21303:5122:11642|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21209:25583:19807|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:2:21209:25583:19807|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21209:25583:19807|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:2:21209:25583:19807|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11504:12150:9616|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11504:12150:9616|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11504:12150:9616|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11504:12150:9616|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11603:4918:7952|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11603:4918:7952|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11603:4918:7952|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11603:4918:7952|right|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11605:17686:18355|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11605:17686:18355|left|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11605:17686:18355|right|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11605:17686:18355|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11608:20404:5237|left|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11608:20404:5237|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11608:20404:5237|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:11608:20404:5237|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21402:12249:18555|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21402:12249:18555|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21402:12249:18555|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21402:12249:18555|right|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21508:9397:4299|left|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21508:9397:4299|left|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21508:9397:4299|right|GL000220.1:112233|clip=151,Un_gl000220,156206,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21508:9397:4299|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21607:20123:4695|left|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21607:20123:4695|left|GL000220.1:112233|clip=151,Un_gl000220,156757,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21607:20123:4695|right|GL000220.1:112233|clip=151,Un_gl000220,112234,0,114M37S,151
sample3|NB501618:101:HTLV5AFXX:3:21607:20123:4695|right|GL000220.1:112233|clip=151,Un_gl000220,112785,0,110H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11405:14867:3059|left|GL000220.1:112233|clip=150,Un_gl000220,156206,0,114M36S,150
sample3|NB501618:101:HTLV5AFXX:4:11405:14867:3059|left|GL000220.1:112233|clip=150,Un_gl000220,112785,0,110H31M1I8M,40
sample3|NB501618:101:HTLV5AFXX:4:11405:14867:3059|right|GL000220.1:112233|clip=150,Un_gl000220,112234,0,114M36S,150
sample3|NB501618:101:HTLV5AFXX:4:11405:14867:3059|right|GL000220.1:112233|clip=150,Un_gl000220,112785,0,110H31M1I8M,40
sample3|NB501618:101:HTLV5AFXX:1:11108:11498:4231|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11108:11498:4231|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11108:11498:4231|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11108:11498:4231|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11209:15029:3321|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11209:15029:3321|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11209:15029:3321|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11209:15029:3321|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11312:12680:1452|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11312:12680:1452|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:11312:12680:1452|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:11312:12680:1452|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21307:1489:7119|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:21307:1489:7119|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21307:1489:7119|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:21307:1489:7119|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21311:4498:12970|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:21311:4498:12970|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:1:21311:4498:12970|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:1:21311:4498:12970|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11102:16859:8821|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11102:16859:8821|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11102:16859:8821|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11102:16859:8821|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11104:25745:11715|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11104:25745:11715|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11104:25745:11715|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11104:25745:11715|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11304:24402:6422|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11304:24402:6422|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11304:24402:6422|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11304:24402:6422|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11304:4784:10120|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11304:4784:10120|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:11304:4784:10120|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:11304:4784:10120|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21305:24527:7811|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:21305:24527:7811|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21305:24527:7811|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:21305:24527:7811|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21307:16227:10875|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:21307:16227:10875|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:2:21307:16227:10875|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:2:21307:16227:10875|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11412:18278:5818|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:11412:18278:5818|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11412:18278:5818|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:11412:18278:5818|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11512:15771:6363|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:11512:15771:6363|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:11512:15771:6363|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:11512:15771:6363|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21401:7894:15365|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21401:7894:15365|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21401:7894:15365|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21401:7894:15365|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21412:10980:2949|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21412:10980:2949|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21412:10980:2949|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21412:10980:2949|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21501:6562:8171|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21501:6562:8171|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21501:6562:8171|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21501:6562:8171|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21511:26297:8762|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21511:26297:8762|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21511:26297:8762|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21511:26297:8762|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21612:17362:19820|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21612:17362:19820|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:3:21612:17362:19820|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:3:21612:17362:19820|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11403:8645:3514|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11403:8645:3514|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11403:8645:3514|right|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11403:8645:3514|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11405:23707:10924|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11405:23707:10924|left|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11405:23707:10924|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11405:23707:10924|right|GL000220.1:112234|clip=150,Un_gl000220,112785,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11408:6634:6076|left|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11408:6634:6076|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11408:6634:6076|right|GL000220.1:112234|clip=150,Un_gl000220,112235,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11408:6634:6076|right|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
sample3|NB501618:101:HTLV5AFXX:4:11602:26588:5695|left|GL000220.1:112234|clip=150,Un_gl000220,156207,0,113M37S,150
sample3|NB501618:101:HTLV5AFXX:4:11602:26588:5695|left|GL000220.1:112234|clip=150,Un_gl000220,156757,0,109H31M1I9M,41
